Ticket number,Issue Date,Issue time,Meter Id,Marked Time,RP State Plate,Plate Expiry Date,VIN,Make,Body Style,Color,Location,Route,Agency,Violation code,Violation Description,Fine amount,Latitude,Longitude
4267224441,2015-09-10T00:00:00,1238,,,CA,201510,,NISS,PA,TN,400 E LINNIE AVE,164,51,22502E,18 IN. CURB/1 WAY,63,99999,99999
4341128595,2018-10-03T00:00:00,1046,,,CA,201902,,TOYT,PU,WT,12732 DAVENTRY ST,342,53,80.69BS,NO PARK/STREET CLEAN,73,6437958.851,1926207.836
4258639350,2015-05-28T00:00:00,1213,,,CA,201511,,CHEV,PA,GY,611 MICHELTORENA STREET,451,54,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4265283142,2015-08-10T00:00:00,1259,,,CA,201506,,VOLK,PA,BK,1908 KENT STREET,57B,57,5204A-,DISPLAY OF TABS,25,99999,99999
4304886633,2017-03-16T00:00:00,1345,CB1566,,CA,201708,,KIA,PA,GY,1001 MAPLE AVE S,651,56,88.13B+,METER EXP.,63,6484713.337,1836422.607
4294408510,2016-09-30T00:00:00,1733,BF407,,CA,201612,,BMW,PA,GY,301 LAUREL AV N,401,54,88.13B+,METER EXP.,63,6451207.5,1850273.2
4305637700,2017-04-07T00:00:00,1055,WW727,,CA,9,,NISS,PA,GY,601 KENMORE AV S,456,54,88.13B+,METER EXP.,63,6471824.022,1845656.011
4285647424,2016-07-11T00:00:00,939,,,CA,201706,,TOYT,PA,BK,500 50TH ST W,546,55,80.69BS,NO PARK/STREET CLEAN,73,6475983.7,1821556.1
4294679093,2016-10-14T00:00:00,1253,,,CA,201605,,LEXS,PA,GY,5134 CLINTON STREET,57B,57,5204A-,DISPLAY OF TABS,25,6466499.052,1852249.209
4339410795,2018-08-28T00:00:00,1340,,908,CA,201901,,TOYT,PA,SL,11230 BURBANK BLVD,351,53,80.69C,PARKED OVER TIME LIMIT,58,6448076.15,1885245.55
4291186056,2016-08-18T00:00:00,1728,,,PA,201612,,DODG,TK,WT,5200 OLYMPIC BLVD,107,51,22500F,PARKED ON SIDEWALK,68,6457913.7,1843351.9
4315266233,2017-08-10T00:00:00,1243,,,CA,4,,MNNI,PA,WT,1231 MCCLELLAN DR,171,51,80.69BS,NO PARK/STREET CLEAN,73,6419437.813,1837893.377
4264930014,2015-07-31T00:00:00,1043,,,CA,11,,HOND,PA,WT,11621 TEXAS AVE,171,51,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4268282130,2015-09-29T00:00:00,1257,LM148,,CA,7,,JEEP,PA,GY,700 LA BREA AV N,462,54,88.13B+,METER EXP.,63,6457298.4,1844661.3
4251256833,2015-01-24T00:00:00,2216,41,,CA,201504,,TOYT,PA,GY,170 POINSETTIA PL N,401,54,80.58L,PREFERENTIAL PARKING,68,6498119.8,1784812.7
4291393691,2016-11-02T00:00:00,1115,,,CA,,,BMW,PA,RD,11709 STAGG STREET,378R1,53,80.69B,NO PARKING,73,6444333.54,1899790.862
4267125225,2015-10-05T00:00:00,1007,SV170,,CA,6,,FORD,PA,BK,6601 SUNSET BL,484,54,88.13B+,METER EXP.,63,6460788.4,1858207.3
4307698463,2017-05-05T00:00:00,1527,,,CA,201701,,BMW,PA,GY,11900 WEST OLYMPIC BOULEVARD,202,51,5204A-,DISPLAY OF TABS,25,6424993.351,1834640.961
4303521972,2017-04-06T00:00:00,811,,,OK,201707,,HOND,PA,BK,636 HOBART BLVD,461,54,80.69BS,NO PARK/STREET CLEAN,73,6469083.256,1852496.213
4266889863,2015-09-15T00:00:00,1017,,,CA,201604,,INFI,PA,WT,15050 HARTLAND ST,361,53,80.69BS,NO PARK/STREET CLEAN,73,6422244.6,1893768.1
1110298453,2016-10-29T00:00:00,1830,,,CA,201701,,HOND,PA,BK,SAN PEDRO S/O 5TH,1FB23,1,8069B,NO PARKING,73,99999,99999
1112566055,2016-02-19T00:00:00,915,,,CA,201512,,TOYO,PA,RE,MARATHON/MELROSE HIL,20MQ8,1,4000A1,NO EVIDENCE OF REG,50,99999,99999
4253875824,2015-03-12T00:00:00,954,WV47,,CO,201505,,BMW,PA,WT,1001 GAYLEY AV,153,51,88.13B+,METER EXP.,63,6425984.4,1845257.7
4291721125,2016-08-31T00:00:00,1223,,,CA,201612,,HOND,PA,GY,1429 KENMORE AVE N,444,54,80.69BS,NO PARK/STREET CLEAN,73,6471685.6,1857871.8
4302116151,2017-01-19T00:00:00,1026,,,CA,201703,,CHEV,PA,BL,4920 KLUMP AVE,356,53,80.69BS,NO PARK/STREET CLEAN,73,6447998.289,1880860.826
4297658956,2016-11-19T00:00:00,717,,,CA,201606,,HOND,PA,GY,1769 GOWER ST,401,54,5204A-,DISPLAY OF TABS,25,6464082.887,1860043.115
4299689026,2016-12-19T00:00:00,1927,,,CA,201608,,INFI,PA,GY,2047 CORINTH AVE,201,51,5204A-,DISPLAY OF TABS,25,6427139.113,1837144.817
4265747721,2015-09-03T00:00:00,1442,WF262,,CA,201507,,VOLK,PA,GY,301 EDINBURGH AV S,474,54,88.13B+,METER EXP.,63,6451450.6,1848495.3
4308531850,2017-05-12T00:00:00,2125,,,CA,201707,,CHEV,PU,OT,3016 8TH ST E,600,56,80.56E4+,RED ZONE,93,6497485.792,1831451.937
4320138760,2017-10-26T00:00:00,1043,,,NV,201712,,HYUN,PA,GY,3532 6TH AVE,530R2,55,80.69BS,NO PARK/STREET CLEAN,73,6463616.395,1831204.539
4335041594,2018-07-10T00:00:00,142,,,CA,5,,DODG,PA,GY,412 LAKE ST S,402,54,80.56E4+,RED ZONE,93,6480147.887,1848296.574
4269903890,2015-10-22T00:00:00,1609,,,CA,201502,,FORD,PA,SL,407 FLORENCE AVE E,500,55,80.7,NO STOPPING/ANTI-GRI,163,6476493.5,1813280.9
4249661824,2015-01-07T00:00:00,948,,,OK,,,GMC,TK,WT,2100 N BEACHWOOD DR,489R1,54,22500H,DOUBLE PARKING,68,6464345.7,1862126.6
4314096850,2017-08-02T00:00:00,831,,,CA,201801,,TOYT,PA,BK,10595 REGENT ST,141,51,80.69BS,NO PARK/STREET CLEAN,73,6438101.487,1830492.361
4335243496,2018-07-06T00:00:00,2259,,,CA,201905,,CHEV,PA,GY,500 MAIN ST,600,56,22514,FIRE HYDRANT,68,6486347.111,1839427.401
4294097463,2016-09-19T00:00:00,1215,,,CA,201703,,DODG,VN,SL,105 WESTLAKE AVE S,643,56,80.69BS,NO PARK/STREET CLEAN,73,6480234.3,1846499.7
4257029744,2015-04-21T00:00:00,5,40,,CA,11,,VOLK,PA,WT,6612 WARING AVENUE,401,54,80.58L,PREFERENTIAL PARKING,68,6459802.9,1853598.1
4268572243,2015-09-29T00:00:00,1258,,1005,CA,201608,,MNNI,PA,BK,711 WESTGATE AVE,154,51,80.69C,PARKED OVER TIME LIM,58,6419198.1,1842345.5
4259614881,2015-05-24T00:00:00,1349,,1139,CA,201605,,MERZ,PA,GY,11601 DARLINGTON AV,108,51,80.69C,PARKED OVER TIME LIM,58,6421443.5,1842736.7
4293129201,2016-09-20T00:00:00,1217,,,CA,201707,,TOYT,PA,GY,729 SPAULDING AVE S,144,51,80.69BS,NO PARK/STREET CLEAN,73,6453264.6,1845140.2
4319338192,2017-10-23T00:00:00,1146,,,CA,4,,JEEP,PA,SL,20400 NORDHOFF ST,389R,53,80.69B,NO PARKING,73,6387098.654,1907254.597
4347051796,2019-01-16T00:00:00,934,,,CA,201906,,TOYT,PA,SL,19415 GILMORE ST,373,53,80.69BS,NO PARK/STREET CLEAN,73,6393101.227,1891091.071
4338325401,2018-08-30T00:00:00,618,,,CA,201901,,HYUN,PA,RD,12330 STANWOOD DR,161,51,22502A,18 IN. CURB/2 WAY,63,6427788.845,1828518.721
4268908862,2015-10-27T00:00:00,736,,,CA,201603,,FORD,PA,RD,A/F 6300 SUNSET BLVD W,401,54,80.7,NO STOPPING/ANTI-GRI,163,99999,99999
4327500752,2018-03-12T00:00:00,1241,,1031,CA,201802,,TOYT,PA,BL,2122 GRANVILLE AVE,152,51,80.69C,PARKED OVER TIME LIMIT,58,6425119.849,1835131.326
4330559951,2018-05-04T00:00:00,839,,,CA,201807,,NISS,PA,WT,555 LEVERING AVE,139B,51,80.69BS,NO PARK/STREET CLEAN,73,6423996.15,1846993.84
4295779935,2016-10-22T00:00:00,1401,TZ441,,CA,201607,,LEXS,PA,WT,18900 VENTURA BL,107,53,88.13B+,METER EXP.,63,6396899.403,1885513.666
4258820252,2015-05-12T00:00:00,1015,,800,CA,201511,,JEEP,PA,GY,636 NORTH STANLEY AVENUE,441,54,80.69C,PARKED OVER TIME LIM,58,6453764.6,1852598
4287338300,2016-07-13T00:00:00,1643,,,CA,11,,BMW,PA,WT,1042 MELROSE AVE W,495,54,80.69AA+,NO STOP/STAND,93,99999,99999
4299293504,2017-01-09T00:00:00,1326,WA1729,,CA,201609,,HYUN,PA,GY,701 CORONADO ST S,464,54,88.13B+,METER EXP.,63,6476212.62,1843922.031
4263874134,2015-07-21T00:00:00,1432,23,,CA,201509,,FORD,PU,WT,15040 HARTLAND ST,361,53,80.58L,PREFERENTIAL PARKING,68,6422292.4,1893767.9
4261888411,2015-06-28T00:00:00,1820,,,CA,201603,,INTL,TK,WT,7815 WINNETKA AVE,310,53,80.69.2,COMM VEH OVER TIME L,103,99999,99999
4314952320,2017-08-25T00:00:00,1606,,,CA,2,,KIA,PA,GY,3353 WILSHIRE BLVD,456,54,80.7,NO STOPPING/ANTI-GRIDLOCK ZONE,163,6471807.032,1844992.148
4313264373,2017-08-08T00:00:00,653,,,CA,201805,,TOYT,PA,GY,5047 BAKMAN AVE,389R,53,22514,FIRE HYDRANT,68,6447499.747,1881488.898
4273446704,2016-01-06T00:00:00,1608,,,CA,,,TOYT,PA,BL,4636 FOUNTAIN AVE,482,54,80.69AP+,NO STOP/STANDING,93,6473806.3,1857301.7
4313218431,2017-07-13T00:00:00,1110,,,CA,1,,SUBA,PA,MR,1042 SOUTH UNION AVENUE,600,56,80.69BS,NO PARK/STREET CLEAN,73,6478486.904,1840169.281
4329379154,2018-04-20T00:00:00,1338,,,CA,11,,OTHR,TK,WT,635 BIXEL ST S,642,56,80.56E4+,RED ZONE,93,6482051.038,1841792.49
4312438351,2017-07-07T00:00:00,1613,P33,,CA,,,MERZ,PA,WT,15301 ANTIOCH ST,115,51,88.13B+,METER EXP.,63,6402347.859,1839872.61
4310164751,2017-06-26T00:00:00,155,,,CA,201709,,NISS,PA,WT,5101 HAROLD WAY W,401,54,80.56E4+,RED ZONE,93,6470686.296,1858678.287
4275777925,2016-02-24T00:00:00,834,,,CA,,,VOLK,PA,GY,631 57TH ST W,549A,55,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4256677375,2015-04-24T00:00:00,254,,,CA,,,CHEV,PA,WT,12809 COVELLO ST,315,53,80.69.2,COMM VEH OVER TIME L,78,6437035.9,1898302.3
4285213240,2016-06-27T00:00:00,1640,,,CA,3,,VOLV,PA,BK,3752 SOUTH FIGUEROA STREET,500,55,80.69AP+,NO STOP/STANDING,93,99999,99999
4334388354,2018-06-19T00:00:00,2317,,,OH,201803,,TOYT,PA,SL,630 SOUTH ARDMORE AVENUE,402,54,80.66.1D,RESTRICTED TAXI ZONE,68,6470320.43,1845208.132
4260591974,2015-06-10T00:00:00,1043,AE351,,CA,201605,,NISS,PA,WT,124 VIGNES ST N,631,56,88.13B+,METER EXP.,63,6490813.7,1839975.7
4305066721,2017-03-28T00:00:00,1216,,,CA,11,,SAA,PA,SL,1400 SOUTH OGDEN DRIVE,146R1,51,80.69BS,NO PARK/STREET CLEAN,73,6451255.405,1841173.182
4323377461,2017-12-22T00:00:00,1535,BR20,,NY,201809,,CHEV,PA,GY,11645 SAN VICENTE BL,101,51,88.13B+,METER EXP.,63,6416067.029,1841199.123
4295991722,2016-10-20T00:00:00,2229,,,CA,,,HOND,PA,SL,589 VENICE BLVD E,502,51,80.69B,NO PARKING,73,6421441.724,1818638.63
4253665113,2015-02-26T00:00:00,1650,VW1374,,CA,201510,,TOYT,PA,GY,601 BERENDO ST S,403,54,88.13B+,METER EXP.,63,6472581,1845661.8
4299268341,2016-12-14T00:00:00,619,,,NV,201612,,TOYT,PA,GY,7244 HILLSIDE AVE,401,54,8.06E+02,WHITE ZONE,58,6456695.868,1860633.11
4267039825,2015-09-24T00:00:00,1025,,,CA,1,,OTHR,CM,BN,708 HILL ST S,665,56,80.56E4+,RED ZONE,93,6484552.3,1839144.2
4315069080,2017-08-22T00:00:00,1057,,,CA,201807,,HYUN,PA,GY,7700 ROSEWOOD AVE W,477,54,80.69BS,NO PARK/STREET CLEAN,73,6453454.08,1851764.504
4280973966,2016-04-18T00:00:00,842,,,CA,,,MERZ,PA,BL,16729 VANOWEN ST,369B,53,80.69BS,NO PARK/STREET CLEAN,73,6411234.6,1893315.5
4290787852,2016-08-25T00:00:00,2212,,,CA,201708,,NISS,PA,GY,710 ALTA VISTA BLVD N,402,54,8.06E+02,WHITE ZONE,58,6456464,1853019.1
4326903475,2018-02-26T00:00:00,1056,,,CA,201805,,FORD,PU,RD,6961 VAN NUYS BLVD,396,53,22500E,BLOCKING DRIVEWAY,68,6425978.953,1894366.179
4277506623,2016-02-23T00:00:00,1209,,,CA,201602,,MERZ,PA,BL,6444 HAYES AVE,142,51,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4331032893,2018-05-03T00:00:00,1032,BW139,,CA,201901,,INFI,PA,SL,11700 BARRINGTON CT W,161R,51,88.13B+,METER EXP.,63,99999,99999
4314573325,2017-08-17T00:00:00,417,,,CA,201807,,FORD,TK,GY,18440 HART ST,321,53,80.69BS,NO PARK/STREET CLEAN,73,6399966.031,1894680.078
4270931162,2015-11-05T00:00:00,1022,,,CA,201512,,TOYT,PA,BK,6730 VINELAND AVE,354,53,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4296262025,2016-10-18T00:00:00,1238,,,CA,12,,NISS,PA,BK,22055 COSTANSO ST,375,53,80.69BS,NO PARK/STREET CLEAN,73,6378030.465,1883930.258
4311878351,2017-07-01T00:00:00,552,,,CA,201804,,DODG,VN,BL,1501 CAMBRIA ST,611,56,80.56E4+,RED ZONE,93,6479915.057,1841522.36
4322403282,2017-12-05T00:00:00,1710,CB3363,,CA,,,GMC,PA,WT,501 9TH ST E,600,56,88.13B+,METER EXP.,63,6483121.55,1838648.044
4305124784,2017-03-15T00:00:00,1009,,,CA,201802,,NISS,PA,GY,4245 FRANCIS AVE W,465,54,80.69BS,NO PARK/STREET CLEAN,73,6463834.86,1843631.784
4275137801,2016-01-12T00:00:00,1130,NH960A,,CA,201602,,FORD,PA,BG,4300 TUJUNGA AV,355,53,88.13B+,METER EXP.,63,6447001.3,1876389.9
4265195244,2015-09-04T00:00:00,1433,,1320,CA,201606,,BMW,PA,BL,1335 MARGO ST,601,51,80.69C,PARKED OVER TIME LIM,58,99999,99999
4315964811,2017-09-06T00:00:00,1156,,,CA,201706,,MAZD,PA,BN,21243 CLARENDON ST,389R,53,80.56E4+,RED ZONE,93,99999,99999
4250508065,2014-12-31T00:00:00,840,,,CA,12,,MAZD,PU,WT,1417 110TH ST E,557,55,80.69BS,NO PARK/STREET CLEAN,73,6485926.8,1799111.2
4271036534,2015-12-10T00:00:00,825,,,CA,201511,,PONT,PA,WT,2230 OVERLAND AVE,151,51,80.69BS,NO PARK/STREET CLEAN,73,6432107.2,1839197.5
4330756124,2018-04-18T00:00:00,1817,37,,CA,201810,,MNNI,PA,BK,7000 HAWTHORN AVE,402A,54,80.58L,PREFERENTIAL PARKING,68,6458312.392,1859071.166
4250131701,2015-01-18T00:00:00,2052,,,CA,201510,,NISS,PA,GY,4025 INGLEWOOD BLVD S,1205,51,80.61,STANDNG IN ALLEY,68,99999,99999
4341178645,2018-10-11T00:00:00,2318,,,VN,,,NISS,PA,SL,1830 CHEROKEE AVE,403A,54,8.06E+02,WHITE ZONE,58,6460326.542,1860328.214
4324458670,2018-01-18T00:00:00,1120,,,CA,201806,,SUBA,PA,SL,1141 SOUTH WESTMORELAND AVENUE,539BH,55,80.69BS,NO PARK/STREET CLEAN,73,6474095.981,1840742.132
4323117562,2018-01-03T00:00:00,806,,,AZ,201707,,HYUN,PA,BN,1914 HOBART BLVD N,445,54,80.69BS,NO PARK/STREET CLEAN,73,6469025.247,1860940.617
4326286285,2018-02-01T00:00:00,1519,1,,CA,201803,,CHEV,TK,BK,2101 BENECIA AVE,183,51,80.58L,PREFERENTIAL PARKING,68,6434109.587,1841825.007
4274166131,2015-12-28T00:00:00,2056,,,CA,201604,,LEXS,PA,GY,8700 GUTHRIE AVE,111,51,80.56E4+,RED ZONE,93,6446140.6,1837579.5
4329916953,2018-04-02T00:00:00,924,,,CA,201807,,MNNI,PA,SL,5431 NORWICH AVE,365,53,80.69BS,NO PARK/STREET CLEAN,73,6422308.444,1884157.84
4333439876,2018-06-08T00:00:00,123,,,CA,201901,,KIA,PA,GY,1500 4TH ST,600,56,80.56E4+,RED ZONE,93,6481151.033,1843274.62
4300995252,2016-12-30T00:00:00,851,,,CA,201703,,ACUR,PA,SL,7851 VENTURA CANYON AVE,361,53,80.69BS,NO PARK/STREET CLEAN,73,6432054.545,1900206.597
4333807671,2018-06-19T00:00:00,1124,,,CA,1,,OTHR,PA,BN,401 2ND ST E,641,56,80.56E4+,RED ZONE,93,6486619.799,1841795.505
4324046580,2018-01-04T00:00:00,805,,,CA,201810,,BMW,PA,GY,1700 SAWTELLE BLVD,151,51,80.69BS,NO PARK/STREET CLEAN,73,6426123.936,1839184.311
4297319515,2016-11-04T00:00:00,1135,,,CA,201707,,MNNI,PA,GN,2933 MARSH ST,669,56,80.69BS,NO PARK/STREET CLEAN,73,6486875.466,1860985.479
